v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,Name
0.186904795,0.965174741,539.0549118,62.10503467,0.094435326,0.603119222,1.144498363,0.96195594,0.960364822,0.772906409,5.874221223,5.836833857,5.874221223,3.603787057,17.06413031,1.050911964,0.186904795,0.302590359,-0.738259338,0.859055264,0.990342225,0.997538947,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_257_1_t1ce.png'
0.158640962,0.955997744,251.3712395,34.69556188,0.083307833,0.656202422,0.910386118,0.966843823,0.965038681,0.804629037,4.393938909,4.365167237,4.393938909,3.250748788,12.90866199,0.830682722,0.158640962,0.275293036,-0.725673892,0.803387015,0.991460614,0.997835606,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_265_1_t1ce.png'
0.112276407,0.967284817,510.4402734,52.71716966,0.052577406,0.797480385,0.601037044,0.980133837,0.978995683,0.89182222,3.717903414,3.706224905,3.717903414,2.861045428,12.03895624,0.561619162,0.112276407,0.184610252,-0.755951266,0.719934378,0.994719978,0.998496058,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_274_1_t1ce.png'
0.174534732,0.972076708,792.7268945,85.69650024,0.087610464,0.688803706,0.898294587,0.965534632,0.963737126,0.827041663,6.201407485,6.169193535,6.201407485,3.539043592,19.70890171,0.82198224,0.174534732,0.284114178,-0.716378841,0.795674959,0.991079015,0.99765285,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_283_1_t1ce.png'
0.162090485,0.95302793,385.6989183,43.73545253,0.08176853,0.701712646,0.898676674,0.967813836,0.966081666,0.835832383,3.997072805,3.963372001,3.997072805,3.045669087,11.71751207,0.814518315,0.162090485,0.269848542,-0.713670122,0.794409192,0.991667598,0.997817945,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_290_1_t1ce.png'
0.195621331,0.946645977,291.2192939,35.03563829,0.106990848,0.59803503,1.073455901,0.957293553,0.954665437,0.763726227,4.626306468,4.580966423,4.626306468,3.37374468,12.94436787,0.963965848,0.195621331,0.334912206,-0.697317166,0.82650978,0.988982982,0.997270547,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_296_1_t1ce.png'
0.108567243,0.968293438,304.9110261,37.9084738,0.063445257,0.682906639,0.86344743,0.973756723,0.972442329,0.822739032,4.114402659,4.108799065,4.114402659,3.131146781,12.16147063,0.802673614,0.108567243,0.227715659,-0.758028247,0.807129682,0.993393811,0.998472001,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_300_1_t1ce.png'
0.104338795,0.979910132,553.2023908,65.18253803,0.050704278,0.69096307,0.813768827,0.980405345,0.979386466,0.827060209,5.44853694,5.449383815,5.44853694,3.408666463,17.21707297,0.77537841,0.104338795,0.18174853,-0.801744968,0.81451753,0.994870122,0.998597658,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_111_1_t1ce.png'
0.182416706,0.956670343,389.2452011,46.88933769,0.097513933,0.641440344,1.036562478,0.96023651,0.95832867,0.797340529,4.837757818,4.798453278,4.837757818,3.337469052,13.99119148,0.938789971,0.182416706,0.314415565,-0.704921771,0.822469229,0.989945664,0.997559402,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_314_1_t1ce.png'
0.133047728,0.968199014,546.1254573,57.988723,0.070214482,0.717222077,0.833223254,0.971815097,0.970384628,0.844697286,4.514326505,4.496684934,4.514326505,3.144091765,13.87550318,0.769006769,0.133047728,0.242326035,-0.747768998,0.793926955,0.992790567,0.998193222,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_321_1_t1ce.png'
0.111868399,0.967767315,275.7639316,37.01940963,0.058920077,0.688862044,0.828394407,0.976369885,0.975149219,0.825826912,4.148629843,4.141486077,4.148629843,3.138212739,12.43151557,0.771340952,0.111868399,0.211165998,-0.772283583,0.804560553,0.993951545,0.998483437,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_322_1_t1ce.png'
0.094787697,0.957975564,428.0790506,39.37253172,0.047440213,0.848795792,0.498657307,0.98194275,0.980652291,0.92093916,2.721691978,2.713995605,2.721691978,2.556263388,8.83263723,0.454752117,0.094787697,0.171555076,-0.730988944,0.661063112,0.995192604,0.998691183,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_331_1_t1ce.png'
0.139724224,0.975673272,646.3475613,71.57889517,0.059198264,0.671871213,0.846253112,0.977753547,0.97686043,0.813308482,5.982914809,5.968416465,5.982914809,3.558906167,18.92929411,0.805414359,0.139724224,0.199311538,-0.796680737,0.820915159,0.994130582,0.998238974,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_335_1_t1ce.png'
0.17787298,0.961309178,483.0442324,56.31828368,0.098274311,0.683705741,0.931960488,0.960105762,0.958150503,0.824556523,4.987872918,4.950427018,4.987872918,3.311022709,15.12827053,0.838865583,0.17787298,0.314605425,-0.705229487,0.798549635,0.989852972,0.997523456,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_338_1_t1ce.png'
0.193414379,0.976729012,1214.474467,121.2883631,0.066208585,0.67761144,0.845033968,0.977795264,0.976681714,0.818501312,7.809845776,7.773119685,7.809845776,3.854415297,25.73334915,0.804173781,0.193414379,0.200704771,-0.791851671,0.818343991,0.99373233,0.997694021,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_343_1_t1ce.png'
0.131230237,0.978333873,606.2987285,69.18870976,0.064947469,0.634102364,0.93361146,0.974365413,0.973288723,0.788642539,6.442363789,6.434732616,6.442363789,3.726597491,20.04248837,0.887608846,0.131230237,0.222242954,-0.78627003,0.837667459,0.993397245,0.998246322,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_361_1_t1ce.png'
0.092339648,0.968743377,291.4722458,34.23047075,0.048756966,0.723563969,0.689446722,0.981029777,0.979785767,0.844326369,3.654976571,3.655168257,3.654976571,2.982761658,11.25147137,0.651383138,0.092339648,0.17643341,-0.792124373,0.771469926,0.99501702,0.998703952,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_368_1_t1ce.png'
0.218914884,0.969163328,950.7795993,99.98469423,0.096660825,0.691500196,0.874909915,0.963046125,0.961332652,0.8284326,6.829943652,6.777329587,6.829943652,3.653601135,22.16786999,0.792056445,0.218914884,0.299588325,-0.70377945,0.783123338,0.990333792,0.997235342,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_375_1_t1ce.png'
0.097421203,0.974069782,347.1131972,40.51910008,0.056620395,0.649506791,0.883180665,0.976566415,0.975394976,0.796181415,4.536580043,4.539062138,4.536580043,3.291957604,13.46579048,0.832464649,0.097421203,0.208591538,-0.791592149,0.828009986,0.994106279,0.998636185,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_118_1_t1ce.png'
0.110700012,0.9776715,477.8952637,55.5033613,0.060941571,0.640922088,0.920559392,0.975329133,0.974157882,0.793121355,5.522963352,5.522380171,5.522963352,3.520701774,16.82784895,0.870613241,0.110700012,0.216234853,-0.789455466,0.836069192,0.993713686,0.998454387,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_377_1_t1ce.png'
0.095733534,0.974954458,304.132961,38.023458,0.056824399,0.608932878,1.014667495,0.975850955,0.975031296,0.772971319,4.710676339,4.715340177,4.710676339,3.377583665,13.36199314,0.966573439,0.095733534,0.210005006,-0.802832153,0.862303832,0.994053254,0.998673969,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_378_1_t1ce.png'
0.170454651,0.979616046,1090.116895,112.9827178,0.063204162,0.660717789,0.851908712,0.97767625,0.976765153,0.806427982,8.026466484,8.002763327,8.026466484,3.953171799,26.38757382,0.817309377,0.170454651,0.198407485,-0.794497424,0.821383203,0.99390247,0.997925031,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_390_1_t1ce.png'
0.144583229,0.953518411,291.5478616,36.9496697,0.08842648,0.715215449,0.86793156,0.962676621,0.960952003,0.844252186,3.711125786,3.68496212,3.711125786,2.967813726,10.8598964,0.780719077,0.144583229,0.297338577,-0.674825129,0.766066024,0.990728121,0.997950835,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_394_1_t1ce.png'
0.150647713,0.974131834,543.1521068,62.5020711,0.06023683,0.619843599,0.926857635,0.978116107,0.977081493,0.774510622,6.378639765,6.361745533,6.378639765,3.755120965,19.76024649,0.880481839,0.150647713,0.197975176,-0.813794364,0.848325468,0.99409854,0.99812839,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_401_1_t1ce.png'
0.176556226,0.971949289,508.8015275,63.37469328,0.065188565,0.61806121,0.907264319,0.976767141,0.975769308,0.774649716,6.8128757,6.784673733,6.8128757,3.860498326,21.40292706,0.861978153,0.176556226,0.207805569,-0.796175059,0.835959888,0.993697724,0.997898498,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_411_1_t1ce.png'
0.12588904,0.978667595,532.5867776,63.48903566,0.060978663,0.623063483,0.951148326,0.976109404,0.97513056,0.78062147,6.403313242,6.398679537,6.403313242,3.747517178,19.73024566,0.909644124,0.12588904,0.210066481,-0.797218171,0.846517109,0.993823553,0.998324092,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_412_1_t1ce.png'
0.186774974,0.960900306,504.455476,58.95654378,0.094453872,0.684501547,0.928298091,0.962424442,0.960622765,0.825075806,5.120082317,5.078587921,5.120082317,3.336782856,15.60389973,0.839405652,0.186774974,0.302420741,-0.706865257,0.798467511,0.990357076,0.997509155,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_419_1_t1ce.png'
0.177984255,0.978469951,1278.43436,125.8466607,0.060292468,0.697107634,0.782230725,0.979824696,0.978855484,0.830361365,7.657893481,7.627813169,7.657893481,3.785981213,25.59643028,0.746105049,0.177984255,0.185008135,-0.799305647,0.804402423,0.99430431,0.997887663,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_425_1_t1ce.png'
0.15407869,0.973036427,534.7996012,62.30091314,0.067265697,0.619909391,0.981886444,0.974398817,0.973342149,0.778822526,6.237972602,6.218636697,6.237972602,3.708645135,18.99551885,0.929986806,0.15407869,0.223197964,-0.791760276,0.850801953,0.99329062,0.99805028,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_429_1_t1ce.png'
0.153985961,0.953109159,403.9465324,43.63113919,0.071011953,0.74134857,0.744846327,0.973448167,0.971647144,0.85850465,3.787532834,3.756558266,3.787532834,2.960803405,11.61747475,0.679660593,0.153985961,0.234264439,-0.73157884,0.759275515,0.992883311,0.997964857,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_121_1_t1ce.png'
0.110978199,0.977610389,554.1255489,62.67043517,0.060032826,0.684590519,0.859599569,0.975594383,0.974444086,0.822488664,5.281739873,5.278817889,5.281739873,3.379920438,16.43137493,0.80523845,0.110978199,0.215741976,-0.775999357,0.814718433,0.993810201,0.998486052,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_430_1_t1ce.png'
0.135217589,0.979954568,907.8204066,95.79151623,0.055507646,0.701753921,0.781758765,0.979722473,0.978782976,0.832911416,6.542730011,6.531003978,6.542730011,3.592121735,21.45364917,0.74646641,0.135217589,0.18558516,-0.798735617,0.803992972,0.994541897,0.998288663,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_448_1_t1ce.png'
0.138945299,0.965281174,390.452511,45.82752112,0.063945995,0.677172439,0.848110861,0.975555227,0.974248217,0.818204579,4.599202039,4.580345138,4.599202039,3.255032872,13.92230338,0.793891567,0.138945299,0.217535585,-0.774164939,0.81081087,0.993573282,0.998200111,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_455_1_t1ce.png'
0.136311792,0.983136906,1031.924975,108.1280371,0.06090448,0.655905999,0.880776818,0.97665655,0.975702839,0.803099007,7.836304869,7.829267162,7.836304869,3.927189102,25.56005312,0.840202396,0.136311792,0.207435508,-0.79633007,0.82958277,0.993904422,0.99825206,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_460_1_t1ce.png'
0.127558164,0.964709255,399.0378784,45.2689308,0.068026075,0.707016633,0.833463676,0.972137761,0.97088588,0.838345342,4.147671545,4.131944251,4.147671545,3.090939439,12.4836232,0.770983698,0.127558164,0.238423525,-0.751129266,0.795653245,0.992982311,0.998306628,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_471_1_t1ce.png'
0.246418338,0.937209619,459.1171384,51.64479171,0.111145112,0.719248229,0.887773458,0.959312818,0.956169059,0.846774418,4.290414101,4.215131536,4.290414101,3.082927643,12.91657046,0.777701228,0.246418338,0.329159634,-0.642297507,0.753841179,0.988921813,0.996735711,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_473_1_t1ce.png'
0.188444098,0.9584839,423.7502068,50.23937397,0.09836704,0.646044237,0.985437068,0.961255239,0.958928449,0.799315659,5.128379544,5.087239547,5.128379544,3.412876364,15.25228274,0.890455794,0.188444098,0.311926076,-0.709958185,0.813620582,0.989938436,0.997411697,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_474_1_t1ce.png'
0.133529919,0.95589487,367.7990222,38.25520743,0.065986035,0.690577156,0.83824942,0.974578303,0.973050594,0.826800568,3.729722609,3.709720793,3.729722609,3.008466168,10.91327212,0.774248696,0.133529919,0.225009661,-0.76797576,0.805183871,0.993312195,0.998187931,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_491_1_t1ce.png'
0.121920234,0.947269864,145.3590472,21.68985113,0.071160319,0.704823283,0.814272133,0.970318218,0.968931205,0.836314574,3.194097244,3.177993528,3.194097244,2.886434658,9.102404192,0.741670129,0.121920234,0.250208655,-0.723289804,0.776222225,0.992580582,0.998305767,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_498_1_t1ce.png'
0.119564915,0.977351722,482.4821859,57.05747785,0.066041672,0.622563716,0.985515031,0.972923508,0.97165791,0.782707875,5.868868725,5.865487152,5.868868725,3.625281665,17.70630994,0.929458309,0.119564915,0.232850327,-0.78084559,0.846775151,0.993166341,0.998367942,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_499_1_t1ce.png'
0.203429123,0.965466368,559.015403,65.2936353,0.103559871,0.617319961,1.062125992,0.95862925,0.95654604,0.78011146,6.335159954,6.291225044,6.335159954,3.713522686,19.14558733,0.962612151,0.203429123,0.325703107,-0.706709841,0.828709428,0.989407496,0.997304856,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_133_1_t1ce.png'
0.145306516,0.956432104,292.2639919,36.57289893,0.088686121,0.683392099,0.905018884,0.962837551,0.961001934,0.823851782,4.031933735,4.007575968,4.031933735,3.106536475,11.75738893,0.819103981,0.145306516,0.297042812,-0.704869386,0.791580789,0.990713129,0.9979245,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_AAB_1_t1ce.png'
0.186255691,0.92268456,166.985813,23.65478314,0.082250721,0.713789797,0.815588641,0.969511971,0.967575865,0.842110144,3.226973481,3.178531356,3.226973481,2.875511169,9.240767878,0.728664355,0.186255691,0.261838294,-0.714995086,0.772342365,0.991810369,0.997585854,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_AAG_1_t1ce.png'
0.149776059,0.951231696,189.9825219,27.52695706,0.086089706,0.656314675,0.909764627,0.964108105,0.962543213,0.804221029,3.973009311,3.94715368,3.973009311,3.153698501,11.40550993,0.827127337,0.149776059,0.288898999,-0.717544715,0.799186083,0.991037833,0.997936051,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_AAL_1_t1ce.png'
0.174794373,0.944899249,267.7023964,34.06793556,0.08110088,0.699788142,0.83003458,0.968578851,0.967020848,0.833235968,3.876076384,3.836212572,3.876076384,3.057760963,11.46947086,0.755647086,0.174794373,0.26461189,-0.728626841,0.783451301,0.991824094,0.99775589,'C:\Users\hp\OneDrive\Documents\Train\malignanat\Coronal\cBrats18_CBICA_AAP_1_t1ce.png'
