v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,Name
0.191207426,0.969850023,1017.874657,99.75076079,0.08740646,0.70845181,0.904806877,0.966914794,0.964999496,0.840237016,6.06902393,6.026863623,6.06902393,3.436003004,19.35190121,0.816965789,0.191207426,0.277792718,-0.716093667,0.797199952,0.991237285,0.997503822,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_2013_0_1_t1ce.png'
0.186978978,0.979900316,1259.180255,127.184659,0.059995734,0.651855025,0.844306975,0.980462076,0.979568488,0.80011313,8.802242279,8.772665313,8.802242279,4.106026465,29.2583289,0.813589374,0.186978978,0.178080273,-0.811982907,0.827446742,0.994405912,0.997816275,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA09_493_1_t1ce.png'
0.084531857,0.979432962,396.853809,49.68151652,0.056787307,0.704581153,0.825820881,0.975075364,0.974107654,0.836323847,4.557713007,4.565128291,4.557713007,3.195222596,14.03158735,0.767056669,0.084531857,0.215338596,-0.765642406,0.80063392,0.993963246,0.998790106,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA09_620_1_t1ce.png'
0.152224108,0.979765733,1552.119312,138.1225602,0.052966868,0.764411466,0.654376289,0.982101438,0.981230787,0.8724882,6.666167236,6.643558572,6.666167236,3.43984199,22.81740525,0.624977914,0.152224108,0.168015575,-0.795371731,0.760643317,0.99496972,0.998168303,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_103_1_t1ce.png'
0.204430597,0.965579263,740.1843044,80.55387719,0.07817064,0.697615478,0.853327853,0.971823432,0.970598442,0.832800141,5.944226485,5.896152669,5.944226485,3.48067989,18.89700384,0.793098252,0.204430597,0.241810413,-0.749833334,0.800444518,0.992395499,0.99752246,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_110_1_t1ce.png'
0.122884617,0.960528703,500.092569,49.71061682,0.07173524,0.772769304,0.748163757,0.970213334,0.968753181,0.878543411,3.482138782,3.464303929,3.482138782,2.806502165,10.64333295,0.675848036,0.122884617,0.251368884,-0.694838155,0.741043446,0.992526509,0.998280463,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_130_1_t1ce.png'
0.221158928,0.9725515,1160.962571,116.9374454,0.080359047,0.681151089,0.868998403,0.972104401,0.970589624,0.821403733,7.594181627,7.542854758,7.594181627,3.8077911,24.91074797,0.804885329,0.221158928,0.243491448,-0.752908023,0.806108595,0.99227766,0.997344988,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_152_1_t1ce.png'
0.173459074,0.971711219,1063.288141,102.7085783,0.058808802,0.764575273,0.675516208,0.980287303,0.97926332,0.872859117,5.721468269,5.685907957,5.721468269,3.290455393,19.13635458,0.635957253,0.173459074,0.183018646,-0.771991918,0.75650466,0.994438749,0.997953251,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_175_1_t1ce.png'
0.195565694,0.961354954,773.4932121,78.13926715,0.091616361,0.728107179,0.866666336,0.964418615,0.962667311,0.852365983,5.058522938,5.010673121,5.058522938,3.211338916,15.84252341,0.778858111,0.195565694,0.291288906,-0.703921514,0.780973255,0.990754512,0.997467183,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_202_1_t1ce.png'
0.172420508,0.979659543,1287.651702,126.5888922,0.080099406,0.675919305,0.897841936,0.969019591,0.967594293,0.8183344,7.910081598,7.883995883,7.910081598,3.863595479,25.95699886,0.83440997,0.172420508,0.260733419,-0.743303374,0.808870257,0.991933,0.997759791,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_241_1_t1ce.png'
0.122754796,0.96624691,621.5537949,62.24308,0.050518819,0.833927315,0.523568799,0.981692127,0.980722745,0.912676997,3.727417421,3.709461151,3.727417421,2.794577202,12.47872004,0.486378254,0.122754796,0.172593099,-0.741903589,0.678755685,0.995036386,0.998433742,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_261_1_t1ce.png'
0.082584546,0.962947888,200.8924572,26.72477822,0.053912705,0.776352336,0.679092905,0.976803261,0.975752724,0.880147625,2.914689076,2.915570145,2.914689076,2.714718892,8.749545275,0.623217323,0.082584546,0.205007336,-0.735472623,0.739006594,0.994299908,0.998806988,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_2013_15_1_t1ce.png'
0.088760305,0.96101567,352.0495754,37.47117417,0.044917981,0.866461596,0.449516894,0.982518664,0.981506709,0.930582988,2.708028923,2.703044297,2.708028923,2.536938641,8.978697958,0.412363828,0.088760305,0.166465457,-0.705576622,0.622419974,0.995430346,0.998784879,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_266_1_t1ce.png'
0.094305505,0.959944579,339.8460735,37.31090408,0.044083419,0.862418425,0.45448014,0.983127497,0.982197086,0.928357489,2.785543215,2.778266151,2.785543215,2.567669068,9.244771365,0.415849908,0.094305505,0.162171292,-0.72896243,0.637381074,0.995562742,0.998761099,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_276_1_t1ce.png'
0.042377203,0.919495755,15.7507364,3.090092063,0.033920309,0.718728682,0.6486446,0.984077816,0.983776037,0.841470313,1.657910578,1.673871719,1.657910578,2.39320852,4.168338408,0.616154399,0.042377203,0.147495329,-0.768131123,0.744756992,0.996313211,0.999377833,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_282_1_t1ce.png'
0.048460233,0.964029069,24.05092394,6.315087236,0.03711019,0.624810799,0.77449124,0.983145093,0.982569436,0.769994714,2.67635179,2.696590351,2.67635179,2.861620348,7.156428216,0.737831847,0.048460233,0.156776213,-0.81405853,0.809117602,0.995997905,0.999275796,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_299_1_t1ce.png'
0.18723862,0.971381566,744.6639282,82.55157969,0.093693493,0.644580031,1.017589895,0.962581662,0.960793598,0.798889105,6.648045939,6.612095585,6.648045939,3.706438182,20.60738032,0.929849743,0.18723862,0.301387858,-0.717556515,0.824484361,0.990433888,0.997547191,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_307_1_t1ce.png'
0.160551182,0.964387397,592.6499609,64.91507509,0.083493291,0.736510441,0.821688937,0.966575991,0.964735935,0.857011712,4.66176637,4.630224126,4.66176637,3.134559212,14.59077202,0.739817935,0.160551182,0.277070442,-0.699620216,0.766118737,0.991436513,0.997854099,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_310_1_t1ce.png'
0.095752079,0.947384524,267.4351061,29.13308039,0.04026298,0.889118974,0.383873411,0.985312934,0.984444086,0.942776866,2.360821576,2.350831316,2.360821576,2.440314908,7.917767661,0.348945221,0.095752079,0.145544686,-0.72185627,0.593151241,0.996026224,0.998776637,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_325_1_t1ce.png'
0.190855055,0.971831314,1007.633782,100.8403392,0.098441224,0.67559413,0.994778606,0.960419882,0.958559817,0.820124072,6.556050838,6.516491872,6.556050838,3.591212989,20.60141344,0.900227737,0.190855055,0.314029256,-0.703892549,0.81275563,0.98991245,0.997452829,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_333_1_t1ce.png'
0.241373875,0.955250327,612.311316,68.78788192,0.117246687,0.64547109,1.08111685,0.953996713,0.951523136,0.800984783,5.650917064,5.584184123,5.650917064,3.468680743,16.81626458,0.964703844,0.241373875,0.354715471,-0.664906884,0.811991544,0.988095071,0.9968527,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_346_1_t1ce.png'
0.085199507,0.954360234,216.9877251,26.05529899,0.045696906,0.843447336,0.510746987,0.981838882,0.980805052,0.918027466,2.492316961,2.488979145,2.492316961,2.528389017,7.894367023,0.4678061,0.085199507,0.171194583,-0.721369575,0.661835444,0.995308702,0.998814581,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_387_1_t1ce.png'
0.178985729,0.970091029,590.3787449,70.56017705,0.094936063,0.654744649,0.950076638,0.962107563,0.960024291,0.804666129,6.225607755,6.192551998,6.225607755,3.627599892,19.45797331,0.858437461,0.178985729,0.305347852,-0.709921197,0.805315769,0.990255251,0.997547645,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_2013_16_1_t1ce.png'
0.238740368,0.958480417,803.3103121,83.87019509,0.100555447,0.707653022,0.891020261,0.962864409,0.960794059,0.839754824,5.68041941,5.613634888,5.68041941,3.381107371,17.94165691,0.796486694,0.238740368,0.304041105,-0.708457004,0.789781017,0.990052119,0.996988829,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_393_1_t1ce.png'
0.184716388,0.964073227,459.2985613,56.14007807,0.100703814,0.630099829,1.050109432,0.959019485,0.957024363,0.789050547,5.670646631,5.633553101,5.670646631,3.552563496,16.86600506,0.951067069,0.184716388,0.322059892,-0.702937731,0.824382476,0.989606663,0.997471908,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_408_1_t1ce.png'
0.103726783,0.957354582,407.2520204,39.86968423,0.052132306,0.834691875,0.547359668,0.979932626,0.978619995,0.913224098,2.886290496,2.875056797,2.886290496,2.615925297,9.249061394,0.497394536,0.103726783,0.186705422,-0.72422373,0.680316868,0.994706639,0.998577616,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_410_1_t1ce.png'
0.14866331,0.972419911,464.3769027,57.7872894,0.087239547,0.626421012,1.021967511,0.962948196,0.961651375,0.787195964,5.918989388,5.901011675,5.918989388,3.622277241,17.79606846,0.945665416,0.14866331,0.292961632,-0.731932369,0.832255452,0.99087831,0.997959973,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_413_1_t1ce.png'
0.127372706,0.968189265,669.659103,67.12756707,0.062109958,0.805496787,0.623751745,0.97601035,0.974660222,0.896903775,4.056135453,4.037481106,4.056135453,2.897673427,13.30322512,0.569060261,0.127372706,0.21475634,-0.719394925,0.70979692,0.993712566,0.998288114,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_420_1_t1ce.png'
0.206693187,0.966765099,828.1194423,86.63326486,0.105451544,0.665516091,1.025189685,0.95802916,0.955836543,0.813799946,6.215993774,6.167969511,6.215993774,3.556254115,19.18004988,0.920268156,0.206693187,0.329972416,-0.697718707,0.816478681,0.989219029,0.997242622,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_442_1_t1ce.png'
0.169935368,0.981147081,1307.342404,128.3443757,0.072959264,0.654562076,0.923395557,0.972623331,0.971466422,0.804666129,8.499493035,8.477211821,8.499493035,4.027559092,27.80449876,0.87368079,0.169935368,0.234761153,-0.771621295,0.828577318,0.992757865,0.997830395,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_449_1_t1ce.png'
0.08314092,0.96821857,346.996581,39.56873768,0.039298597,0.83816852,0.495277595,0.985238718,0.984335222,0.914874677,3.032704545,3.032418097,3.032704545,2.657801764,9.977909339,0.460301765,0.08314092,0.144815862,-0.770367,0.679977818,0.996053477,0.998871012,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_490_1_t1ce.png'
0.079153569,0.951579741,79.0288226,13.51979583,0.04456561,0.719691081,0.716779811,0.981423644,0.980661863,0.844669467,2.62687994,2.629584295,2.62687994,2.721617938,7.390141354,0.67226321,0.079153569,0.172755844,-0.786668653,0.777965967,0.995369607,0.998923217,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_625_1_t1ce.png'
0.178392263,0.969836031,912.0129885,90.8689998,0.083344924,0.711249845,0.89063013,0.967633323,0.966040203,0.842008142,5.769732902,5.733190531,5.769732902,3.385465639,18.27218472,0.812061682,0.178392263,0.270909649,-0.725979266,0.798501873,0.991589858,0.997699866,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_628_1_t1ce.png'
0.084216578,0.96500301,106.3850484,18.49442145,0.06170195,0.635320562,0.927516376,0.972161021,0.971247311,0.790858764,3.488287012,3.493661965,3.488287012,3.054552536,9.521214405,0.865342368,0.084216578,0.232102532,-0.756725284,0.822598166,0.993372151,0.998767788,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_2013_1_1_t1ce.png'
0.154968889,0.96603041,529.2815385,61.3686316,0.067395517,0.743415164,0.718561687,0.974549171,0.973258169,0.85990486,4.751097828,4.722971783,4.751097828,3.17456255,15.28820015,0.660762336,0.154968889,0.225251787,-0.743330663,0.756713496,0.99328331,0.998045279,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_629_1_t1ce.png'
0.11324079,0.959886864,214.1416599,29.81457371,0.069342829,0.687803223,0.894310946,0.970484136,0.969257693,0.826995299,3.591398595,3.581161154,3.591398595,2.984134049,10.21435882,0.820449821,0.11324079,0.247601909,-0.73491313,0.80387031,0.992719348,0.998409129,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_632_1_t1ce.png'
0.070919224,0.92638535,49.01550137,7.978290623,0.046550013,0.756198975,0.660233587,0.979504328,0.97886913,0.867415918,1.981834804,1.984894428,1.981834804,2.480856075,5.338953902,0.614548536,0.070919224,0.184124979,-0.748674892,0.73903634,0.995059947,0.998998892,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_637_1_t1ce.png'
0.125777765,0.982385041,929.5810758,98.10417406,0.064687827,0.669256051,0.908169521,0.974123931,0.972883145,0.814523233,6.984712594,6.979812873,6.984712594,3.726931316,22.43259475,0.849852497,0.125777765,0.226353668,-0.773273275,0.825685445,0.993379615,0.998311608,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_639_1_t1ce.png'
0.098348495,0.961360842,152.0844465,23.42952763,0.067006055,0.650866335,0.9531358,0.970377807,0.969392456,0.803163917,3.478211414,3.475691064,3.478211414,3.001474393,9.476470713,0.883879886,0.098348495,0.245029112,-0.737411164,0.819477828,0.992864825,0.99858298,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_640_1_t1ce.png'
0.02876457,0.974113174,51.16489202,9.852546541,0.017414527,0.820707305,0.441582037,0.993012862,0.992427741,0.904053189,2.037089473,2.060987936,2.037089473,2.465592864,6.339123173,0.429529253,0.02876457,0.076775948,-0.855911762,0.695352781,0.998187005,0.999577699,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA10_644_1_t1ce.png'
0.059828822,0.965920793,79.52775618,14.64181146,0.034105767,0.732052541,0.661919651,0.986281655,0.985461116,0.851568513,2.716214586,2.728915719,2.716214586,2.743019816,7.904323063,0.632809144,0.059828822,0.135572056,-0.816570556,0.773862805,0.99647199,0.999144408,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA12_101_1_t3.png'
0.174961286,0.966966062,579.900163,67.46461181,0.081249247,0.695023665,0.86758022,0.968958544,0.967303033,0.831001196,5.489958744,5.455401934,5.489958744,3.402750345,17.2328346,0.792199543,0.174961286,0.262847372,-0.729604645,0.794254409,0.991831103,0.997704756,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA12_249_1_t1ce.png'
0.101352918,0.96345187,251.8167077,33.0199307,0.075481496,0.714926669,0.855365862,0.96599129,0.96479987,0.844224367,3.432803418,3.427073191,3.432803418,2.892183863,9.904467767,0.780419297,0.101352918,0.270653778,-0.698848619,0.775252301,0.991885608,0.998494681,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA12_466_1_t1ce.png'
0.1032075,0.957071009,97.09036803,17.06447219,0.073830918,0.610816688,0.971140227,0.967053391,0.965906909,0.773555512,3.566304938,3.562995521,3.566304938,3.106462292,9.579196868,0.89872244,0.1032075,0.265032501,-0.735452397,0.822704738,0.992097746,0.998485652,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA12_470_1_t1ce.png'
0.105878098,0.970689153,270.5495245,37.69950965,0.067766434,0.682327588,0.869850189,0.970508688,0.969432397,0.82263703,4.286791001,4.283315251,4.286791001,3.181276138,12.76928594,0.804163456,0.105878098,0.245477299,-0.743071316,0.801528963,0.992833039,0.998515114,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_2013_24_1_t1ce.png'
0.200814162,0.954250453,444.9409173,53.64400095,0.085607515,0.698289047,0.876723139,0.968228722,0.966472562,0.833384334,4.774077261,4.724103078,4.774077261,3.243330459,14.57287988,0.794893024,0.200814162,0.269188484,-0.725384586,0.794570717,0.991510853,0.997461555,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA12_480_1_t1ce.png'
0.096028195,0.972019839,334.8242501,42.78700137,0.048162854,0.759932364,0.664522765,0.98051423,0.979699401,0.869483128,3.884219786,3.882465014,3.884219786,2.976221808,12.3192291,0.620115464,0.096028195,0.180098201,-0.778817792,0.756016959,0.995071273,0.998758647,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA13_615_1_t1ce.png'
0.109772721,0.960378636,192.0308305,28.05886041,0.051279198,0.718936099,0.740724405,0.980067182,0.979072812,0.844419098,3.528317009,3.519422112,3.528317009,2.959078644,10.55912034,0.694612792,0.109772721,0.185031806,-0.785164785,0.784946704,0.994824301,0.9985877,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA13_618_1_t1ce.png'
0.136905259,0.982202043,827.6604577,90.31204378,0.0756855,0.604256084,1.058791337,0.968537245,0.967346542,0.771738022,7.870016827,7.864494951,7.870016827,4.04319322,24.53548592,0.995569184,0.136905259,0.260025772,-0.768619399,0.85635271,0.992153591,0.998152305,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_TCIA13_621_1_t1ce.png'
0.099461244,0.967121731,189.8459102,28.59846725,0.066338406,0.671551621,0.881931457,0.970958468,0.969852158,0.815654528,3.863360326,3.861787261,3.863360326,3.097708664,11.15437059,0.816577525,0.099461244,0.242541529,-0.742089124,0.804205505,0.992955858,0.998574654,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_2013_28_1_t1ce.png'
0.116096846,0.959215206,133.7978833,22.39225936,0.075036396,0.640194751,0.910927395,0.967225658,0.966093803,0.792602072,3.86937207,3.860442689,3.86937207,3.159243701,10.95587548,0.840013518,0.116096846,0.265601919,-0.732374488,0.806823817,0.992055406,0.998363362,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_2013_29_1_t1ce.png'
0.111312024,0.972672424,762.6435896,73.23746165,0.048590054,0.833926224,0.521928406,0.982215285,0.981086772,0.912621359,4.015769891,4.004321177,4.015769891,2.844892017,13.61558492,0.482605248,0.111312024,0.170069286,-0.748118227,0.681247224,0.995181002,0.998542143,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_2013_6_1_t1ce.png'
0.09771987,0.962120971,211.2514472,29.91516852,0.048457344,0.785725884,0.585106118,0.98098666,0.979975334,0.884502068,3.190062757,3.184524027,3.190062757,2.788182118,10.10347079,0.542828175,0.09771987,0.178109663,-0.759374442,0.715144242,0.995071925,0.99869955,'C:\Users\hp\OneDrive\Documents\Thesis\Thesis\Brain_Tumor\Matlab\Train\Benign\Coronal\cBrats18_2013_8_1_t1ce.png'
